Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
LAMB3	6.9561470000000005	6.5886497	7.224251700000001	7.4956937	6.7266183	6.737126400000001	6.987864999999999	6.7699637	7.447360000000001	6.78608	7.0034657000000005	8.247328	7.1576977	6.937621000000001	5.704118	7.440900999999999	6.9548993	7.226235000000001	7.2598313999999995	7.6731386	7.7450867	7.314147	7.0903406	8.100710000000001	7.860241	7.688079400000001	6.163469	6.6575103	6.346235299999999	7.352078999999999	6.8091826	7.182722	7.166548700000001	6.9115443	6.8560300000000005	6.975735	7.3069086	6.870378	6.3602037000000005	6.1846538	7.4005529999999995	7.0915813	8.312033	7.658266499999999	7.2970429999999995	7.476060400000001	6.7994103
GMFB	6.643482700000001	6.395564	5.500091599999999	5.706298	5.902315	6.1357822	6.220801	5.783123000000001	6.6308755999999995	6.139062	6.4005475	6.044271	6.167766	6.011083999999999	5.9303265	6.8727527	6.497828	6.502655	6.587397	6.438366	5.4498096	5.9898419999999994	6.044637000000001	6.805639	6.469461	6.5090356	6.121010299999999	6.520502	6.021076	6.026045	6.335929	6.4913416	6.7235804	6.386346	5.696358	6.262875599999999	5.919303	6.337085	6.154183	5.9355288	6.3037686	5.7471952	5.5646396	6.046659	6.8226833	6.3225746	6.201115
ARRDC1	6.233247799999999	6.24317	6.1525326	5.949157700000001	6.0652833	6.039374	5.9645543	6.146428599999999	6.2820225	6.165161599999999	6.1266317	5.636502	6.1166615	6.026116	5.9761176	6.176218	6.2335959999999995	6.3658724	6.547925	6.288209999999999	5.9968777	6.228894	5.905787999999999	6.4446793	6.197699	6.3452839999999995	6.0919932999999995	6.5307319999999995	6.4208813	6.0921525999999995	6.15839	6.2339839999999995	6.13912	5.8392029999999995	6.173814	6.1455474	6.972663000000001	6.5258136	5.943636	6.5040426	6.3037686	6.599807000000001	5.8130093	6.7109303	6.477919	6.46951	6.27114
KIAA1671	5.5770597	5.168465599999999	5.1346707	4.9389443	4.848776	4.497628	4.7840357000000004	4.973282299999999	5.6586365999999995	4.215946700000001	4.057676	5.498128400000001	5.6969867	5.613471	5.333884200000001	5.2897053	5.172404	5.392679	5.439304	5.0862284	4.9198856	4.49726	4.8510942	4.718357	5.4427900000000005	5.7234907	5.6294985	5.44171	4.44214	5.1131462999999995	5.3633523	6.368394	5.351719999999999	5.0997496	5.696358	5.1875334	5.2505945999999994	5.5059533	5.469511499999999	5.8020762999999995	5.7191980000000004	6.461314700000001	5.9283605	5.615121	4.83673	4.25288	4.6664424
SRC	6.065718	5.6903315	6.5374669999999995	5.903746599999999	6.5046919999999995	6.448917400000001	6.559308000000001	6.709138	5.5345	5.7935266	6.3644595	6.640844	6.894998599999999	6.638331	5.9303265	6.7043657	6.767333	6.6115394	6.1512485	5.5594697	5.83652	6.3661904	6.338987	6.406904	6.2483582	6.425921400000001	6.270939	6.600378500000001	6.1495514	6.75995	6.4124737000000005	6.408362400000001	6.0612010000000005	6.041323	6.5710429999999995	6.3230653	7.8481474	6.1810846	6.315205000000001	6.1774855	7.056069	6.549417	7.065036	6.618366	6.674005999999999	6.4397955	6.337923
ACSL5	8.535482	7.544337	7.8973393	7.559310400000001	9.770852	9.938232000000001	9.972448	9.849243	7.930423299999999	7.771056	8.078016	9.721060000000001	9.870923	9.70247	9.581246	8.689663000000001	8.086775999999999	8.114459	9.005653	7.424496700000001	7.5070586	8.162108	8.227899	8.018557000000001	7.9849825	9.040559	8.019378	8.242282000000001	7.7957415999999995	8.300498	8.222372	8.112706	8.373821000000001	9.429983	8.354503	10.030286	8.698232	8.203441	8.747791000000001	7.902605499999999	10.05631	8.204972999999999	9.922073	8.043608	8.454654	8.120512	8.186333
SULT1A2	6.43008	3.412122	1.322079	2.2716956	6.9563255	6.804673700000001	6.823661	7.2790723	5.1202354	4.0390615	1.6262119	7.938867	8.033702	7.8197284	6.987153	5.1960315999999995	3.2094313999999997	4.9059663	6.638400999999999	3.045024	4.557864	3.0855088	2.4440713	3.2390373	4.492494000000001	6.291518	5.0984735	5.6055245000000005	2.6286504	3.9855995	4.4166837	6.165663200000001	5.415737	5.5696224999999995	5.41041	6.8243113	6.0416164000000006	5.5759697	6.403842	4.9837785000000006	7.834778999999999	6.9171023	8.629221000000001	5.7411933	5.3484387	3.1905202999999998	3.5068622000000005
GUCA2A	9.626793	6.416078	4.1601086	5.706298	9.915583999999999	9.940737	10.174416	10.326397	9.410082000000001	6.568660700000001	4.7595644	11.216227	10.131771	10.252916	8.906524000000001	9.782595	7.410427	9.21899	10.442147	8.519546499999999	8.510699	5.1969404	4.7680106	8.629607	9.208816	10.686044	8.900063000000001	9.228945	4.750733	5.714446	6.1132374	10.45253	10.1317625	7.1044106	9.296026	8.067051	7.456497	8.360476	9.206820500000001	9.937859	11.060489	9.854825	11.158953	9.546235000000001	8.315892999999999	4.880338	6.775516499999999
MRPL21	5.4005113	5.87948	5.6584578	5.8328323	4.963462	5.0363803	5.539658	4.8659205000000005	5.977493	5.5642986	4.814098	5.412659	5.4020524000000005	5.399284	5.620081	5.767815000000001	5.5137032999999995	5.535586400000001	5.4677854	4.8427563	5.245998	5.666087999999999	5.7735970000000005	5.825653599999999	5.527275	5.6882589999999995	6.3342566	5.870072	5.942174400000001	5.2682557	5.2635654999999995	6.1734160000000005	5.6731277	5.4610195	5.842028599999999	4.643369	5.1867676	5.432365	5.661509	5.9270059999999996	5.6244197	6.1592407	5.4611626	6.1328373	5.3291636	5.7626877	6.1275167
SLC22A5	5.5090103	3.412122	3.4264930000000002	2.9449673	4.926237	5.349489	5.038316200000001	4.809087	4.957875	3.837419	4.2280197	6.9371023	5.7869043	5.799931	5.1057177000000005	5.800009999999999	4.1292599999999995	4.5496135	6.168703	4.1280837	5.0085807	4.2187805	3.4183377999999998	4.748874	4.925027	6.6742015	5.1273613	5.128056	4.1224656	4.918657	4.914613200000001	6.299215	5.957484	3.8851357	4.7005935	4.734837000000001	4.551401	5.0613402999999995	6.220763	4.0756907	5.783278	6.3867407	6.5778669999999995	5.014853	4.0365114	4.3519277999999995	4.3151107
GSTK1	8.723626	7.969057	8.182644999999999	8.234053	7.9689274	8.3001	8.337201	7.9975557	8.33574	8.358536	7.782253999999999	8.622842	8.276158	8.482385	8.422889	7.972786999999999	8.086775999999999	8.156537	8.349973	7.8318768	8.240085	8.237741	8.220105	8.018557000000001	8.177663	8.123517	8.393933	8.503484	8.720436999999999	8.306478	8.510517	8.587677000000001	8.2254305	8.229027	8.597991	8.212047	8.499941	8.380179	8.461535000000001	8.439110000000001	8.316235	8.594833	8.382508999999999	8.553641	8.141786	8.375245	8.499997
HNRNPAB	7.5414963	7.553625	7.28102	7.14682	6.211697	6.5486026	6.582333	6.629311599999999	7.1698413	7.1020174	6.719056	6.687077	6.9348826	7.0740542	6.634189599999999	7.134997	7.282485	7.3131304	7.478548	7.260455	7.007225999999999	7.622215299999999	7.3798656000000005	7.224704300000001	7.4176965	7.627371000000001	7.539247500000001	7.588034599999999	7.225174000000001	7.158492599999999	7.4546356	7.5293399999999995	7.548464	7.017603	7.6389937	6.911842	7.636003	7.535642	7.5809994000000005	7.3119526	7.0612473	7.19354	6.660276	7.675597	7.241421000000001	7.497853	7.4596800000000005
TTC30A	3.3712184	2.8131566	2.4596372000000004	2.2716956	1.7588106	2.9667947	3.6298256	1.7016833999999998	2.3687139	4.0762167	1.6262119	2.9067824	3.3468584999999997	1.5975988	1.9818401	3.5928855000000004	3.0980105	3.3639731	2.1571863	2.4895245999999998	3.4056108	0.91149944	2.7340353	1.9312593999999996	2.224176	3.1815886000000004	2.5485568	3.2467978	0.8984627000000001	2.9971192	3.0272782000000005	3.3622769999999997	2.2343612	1.9522951000000002	2.267231	2.5625147999999998	3.2393665	2.4645433	2.3798175	1.0576164	2.4078186	3.2208068	2.2460197999999996	3.2547238	3.4598307999999998	3.2601814	2.397538
RAB40C	6.065718	5.015545400000001	4.936881	5.068055	6.1157565	5.5377045	5.89269	5.337142	4.869285	5.3834324	4.8666453	5.598302400000001	5.3140545	5.4669433	5.333884200000001	6.1884312999999995	5.5137032999999995	5.5692058	5.902737	5.433052	5.4655623	5.2311816	5.4661745999999996	5.922537	5.389617400000001	5.7234907	5.5029449999999995	5.717228400000001	5.3789169999999995	5.251822	5.7352443	6.5520735	5.99987	4.8641853	5.842028599999999	5.4619136	6.8973994	5.7475953	5.982530000000001	5.655009	5.903482	5.9806123	6.0757699999999994	6.328139	5.865789	5.2319818	5.0845970000000005
PIGN	5.543436	4.844474	5.180153400000001	5.693012	4.888026	5.156155	5.467289	5.073205000000001	5.8209634	5.921536	5.189004	4.979447	4.812801	5.1476593	4.5617175	6.932062599999999	6.0209556	5.755964	5.725376	5.8833475	5.83652	5.9389553	5.3424115	6.3483205	6.0107965	6.587621	5.3642135	5.933129	5.4085684	5.5892324	5.4014115	4.2615633	6.4144926	5.1236987	5.5733542	5.6616044	5.067789599999999	5.685603599999999	5.8934945999999995	4.752521	5.7451725	5.3161836	4.68942	5.1858716	6.0827255	5.4563193	5.4492416
ENTPD6	7.0308447	6.837064	7.5326059999999995	7.180530999999999	6.5420833	6.8691998	6.8711785999999995	6.9116740000000005	7.4007125	7.227048	6.979806	7.398191499999999	7.1492457	6.87258	6.744144	7.714424	7.055258	7.5163839999999995	7.2268834	7.1970344	7.0908585	7.6914880000000005	7.1283107	7.69332	7.951739999999999	7.9484587	7.2873945	7.4439187	6.8353467000000006	7.328764	7.4546356	7.3287263	7.429460000000001	6.5096126	7.377406	7.129715400000001	7.8325906000000005	7.348281399999999	7.2514305	7.282189999999999	7.5772314	7.2989692999999995	7.236004400000001	7.753833	7.469803999999999	7.3932137	7.1234865
ENPP1	4.216874	3.83411	2.6440675	3.3353754999999996	4.20821	3.9793189	4.1447997	3.3235447	4.251528700000001	3.259618	2.6363428	4.16177	3.8424199999999997	4.1052704	3.8842566	4.531828	3.5849402	3.7630467000000003	4.6566730000000005	2.6496952	3.589377	3.2942524	2.7340353	2.6005037	3.64869	5.294282	4.0218697	4.115354	1.8448821	3.9038177000000003	3.6501172	5.444599	4.143634	2.9796142999999997	4.1315284	3.9747217000000004	4.193731	4.774201000000001	4.8027169999999995	4.0445123	2.4078186	4.312204400000001	4.335325	3.8908877	4.3164845000000005	1.8913417000000001	2.5555446
FAR1	6.4208503	6.353640599999999	5.9041295	5.808398	5.995115	5.5377045	5.8553695999999995	6.026908000000001	6.575951	6.4674163	6.3826160000000005	5.6175284	6.0364404	6.113156	6.0846148	6.8651648000000005	6.603602	6.412922	6.625818300000001	6.5843050000000005	5.8243540000000005	6.3661904	6.3099099999999995	6.834382000000001	6.789840700000001	6.9065460000000005	6.0772634000000005	6.446789	6.2512426	5.8946084999999995	6.644396	6.3203190000000005	6.9018006	6.114856700000001	5.7081013	6.418118	5.577422599999999	6.7135444	6.473761	5.865893	5.9929175	5.450392	5.2644324000000005	5.916647	6.3354615999999995	6.2896376	6.337923
FAM118B	6.561869000000001	6.0466795	6.033671	5.9266309999999995	5.4825306	5.3292437	5.777701400000001	5.211200700000001	5.797147799999999	5.9009743	5.704093	4.8553705	5.2988515	4.941126000000001	5.7310762	5.9794083	6.3353662	6.431320700000001	6.202991	6.00684	6.150956	6.3584657	5.6744227	6.7688856	6.268134	6.4043727	5.5029449999999995	6.299018	5.792776	5.986863	6.054733799999999	5.785406	6.157959	5.7496977	5.8313303	5.3697963	5.933957	6.022958	6.268756400000001	6.0261	5.4926276	5.413303400000001	5.5928907	6.1982555	6.3594112	5.921618	6.293746499999999
OCLN	5.4005113	5.585564	5.2948656	4.746587	4.963462	5.7505875	5.515936	5.073205000000001	5.195041000000001	4.542318	5.583694	5.9862876	5.829846	6.040992	5.2982755	6.939307	6.0511847	6.307309	5.923449	5.694189499999999	5.151774	5.808962999999999	5.8862224	6.676657700000001	6.3994584	7.00528	4.8085985	6.357657	5.0048084	6.0828924	5.6108203	5.431728	6.736171700000001	5.0506253	5.6361669999999995	6.156617	6.8873954	5.864118599999999	5.8202343	5.0322638	5.9376736	3.2208068	5.476407	5.2795277	5.852349299999999	5.932327	5.804455
MYO1C	7.805368400000001	7.290274	7.705882000000001	7.185283	7.5889387	7.4311686	7.4981594	7.597044	7.575388	7.5008273	7.638553599999999	7.5855894	7.7336464000000005	7.301108999999999	6.833927	7.8966713	8.023383	8.044472	7.847084	7.924850999999999	8.0363035	7.685326	7.4973655	8.324886	8.198424000000001	7.9779353	7.235269500000001	7.682817999999999	7.0195656	8.001992999999999	7.8204025999999995	7.6086800000000006	7.754363499999999	7.3010054	7.623576	7.954219999999999	7.638986999999999	7.506057000000001	7.974991999999999	7.9454327000000005	8.050638000000001	7.867226	7.566739999999999	8.159007	8.302366000000001	7.024221400000001	7.2957654000000005
KIF13B	6.659266000000001	5.2620907	5.8950653	5.9823017	5.4566555	5.623339700000001	5.442336	5.1206856	6.808146499999999	5.524527	5.307784	5.6175284	5.329098	5.0627375	5.530844999999999	5.649114599999999	5.491829	5.8409953	5.771802	5.96176	5.963984	5.8754225	5.8462777	6.3779097	6.408396700000001	6.235671	5.8361025	5.787164700000001	5.792776	5.627951	5.658746	6.7671532999999995	6.3339457999999995	5.147256	6.256107	5.3886959999999995	5.807036	5.7874913	6.075413	6.11132	5.223723400000001	6.328167	5.5928907	5.9923673	5.8387833	5.84434	6.0366206
ZNF823	5.323363	4.7826242	4.7684264	5.068055	3.6000578	4.5334644	2.8214679	4.4855313	4.064685	5.307348999999999	4.643894	4.529701	4.955359	4.582903400000001	4.834560400000001	4.5696697	4.965760700000001	5.147667	5.255491	4.938936	4.402866400000001	4.4102726	5.0576086	5.23191	5.277005	4.860131	4.7354293	4.7267056	4.1923184000000004	4.7650127	4.5240836	4.888719	5.178024	4.6826360000000005	4.7694597000000005	4.1621413	4.774055000000001	4.6925035	5.384937	4.771687	4.463036499999999	5.0762795999999994	3.9106332999999998	5.381623	5.063602400000001	5.196884	4.595428500000001
ZNF311	0.0	2.541655	2.2481258	1.5432246	2.5281662999999996	2.6119938	1.3318216999999999	0.0	1.728478	2.2808914000000002	2.3712876	2.4723852	2.1164017000000004	0.7445606	2.3025493999999997	1.1567618999999998	0.0	3.1135838	2.6300936000000004	1.5744673	1.9557438999999999	2.0298054	1.1449516000000002	2.6005037	2.0523481	2.2702534	3.2195745	2.4784331	0.0	2.1673647999999996	2.818091	2.9214172	2.2343612	1.4446341999999999	2.3889496	2.5625147999999998	1.7954987	0.0	3.0264467999999995	3.0373697	1.5430475000000001	0.0	1.2653747	1.1510108000000001	1.7795424	1.4887894	2.6979417999999997
CD2AP	7.191425	6.456250700000001	5.8950653	5.915234	6.715750999999999	6.7060595	6.6601443	6.661774	6.6575727	5.5902157	5.991191000000001	7.414772	7.383458	7.349713	6.9417157000000005	7.1907	6.310589	6.277111	6.847929	6.2260237	5.79971	5.886208	6.062180000000001	6.6033993	6.3068905	6.986066	6.370955	6.510199500000001	5.770112	6.345476000000001	6.6203923	7.272084700000001	7.194191	6.4913206	6.531936	7.0428967	6.7311630000000005	6.5607679999999995	6.5916630000000005	6.1484528	7.4005529999999995	7.2206282999999996	7.6960826	6.5258365	6.477919	5.821478400000001	5.804455
HIBCH	7.101864	6.758917299999999	6.7584724000000005	6.4922059999999995	6.0991282	6.5309834	6.702792999999999	6.5621100000000006	6.4517940000000005	6.851835	5.519504	5.9563985	5.576085	5.422191000000001	5.561208000000001	7.050539	6.272605400000001	6.4494877	7.1321936	6.405075599999999	6.585146400000001	6.7076	6.601449499999999	6.7158050000000005	7.2084546000000005	6.6377296	6.625017	6.9290304	6.5328207	6.593863000000001	6.683534	6.5639186	6.4300755999999994	5.7801538	6.3187203	6.408889299999999	6.1543655	7.1251416	7.475881599999999	6.521131	6.453069	6.842335	6.0351669999999995	6.994866	6.3061875999999994	6.43227	6.7994103
HMGN5	3.4459138	3.2387087	2.3577545	3.2652919999999996	2.0631301	2.8579428	2.2609312999999998	2.4609012999999997	3.6517867999999996	1.8372117	1.0310470999999999	3.5108476000000004	2.6828383999999996	1.5975988	3.148377	2.229186	1.2479135000000001	1.6723027	2.8188037999999995	2.6496952	3.035254	2.4342937	2.2123082000000003	1.9312593999999996	1.3639573999999999	2.392036	3.1080549	2.7822970000000002	2.8173265	2.1673647999999996	2.104755	3.9726076	2.713325	2.4833217	3.036361	2.5625147999999998	2.5711207000000003	2.8127098	3.297175	2.7587175	2.5323757999999996	4.1412826	3.4365983	3.1261575	1.2337426	2.9587502	2.5555446
HSD17B11	6.9497447	5.87948	5.9041295	5.2783723	7.4117436	7.332908	7.782905599999999	7.733105999999999	6.820012599999999	6.548972	5.486305000000001	8.145043	7.775434	7.665078	6.796131	7.500891	6.095373	6.6976595	7.377089	5.96176	6.2175902999999995	5.864557	5.685785	6.2015967000000005	6.176926	7.403092999999999	5.985578	6.4029110000000005	5.651123	6.383687	6.3937144	6.9898496	7.2826843	6.315334	6.4078217	7.423471000000001	7.2708087	6.6282334	6.712269999999999	6.226928	7.7150345	6.703297599999999	7.896383999999999	6.7926273	6.8192330000000005	5.877967400000001	5.706762
GFPT1	8.314094	8.181668	8.464286	8.322987	7.247915299999999	7.4547229999999995	7.6088243	7.597044	8.058652	7.9164352	7.8877234	7.693711	7.797236	7.5345106	7.4516063	8.431614999999999	8.429382	8.270774000000001	8.417233999999999	7.745853	7.235691	8.472332000000002	8.457359	8.824869	8.524517999999999	8.622163	7.8258753	8.644399	8.257481	8.078535	8.168211999999999	8.310235	8.519331	7.8456016	8.084112	8.196041000000001	8.913775	8.347189	8.405391	7.501823399999999	7.741082700000001	7.392459	7.587949000000001	8.446661	8.656622	8.028685000000001	8.149624000000001
ZNF69	4.0352697	4.2543387	4.3040195	4.2620792000000005	3.7777543	3.0680065	3.2241356	3.151341	3.8955623999999998	4.0762167	4.7028885	2.7759972	3.3468584999999997	3.4766355000000004	2.3025493999999997	4.6065445	4.339826599999999	3.6418873999999994	4.1240873	2.3093247000000003	3.3387578	4.8455644	3.6679006000000003	3.4015199999999997	4.3879209999999995	4.881084400000001	4.195597	4.829723400000001	4.049057	3.2824477999999995	4.129797	5.365589	4.217333999999999	1.72068	4.3866363	3.3602896	3.3009562000000003	4.6059012	4.3463655	4.5892706	2.9447331	2.9370553	1.928955	4.2091894	3.8863532999999997	3.5655	3.4273095000000002
NRARP	4.378153	4.5793724000000005	4.7281623	4.5833639999999995	3.9359443	4.127366	3.1019888	3.9674654	5.366664	4.000925	3.224666	3.7386519999999996	3.4048104	3.0755502999999997	3.43739	5.043024	4.434605	4.678428	5.287799400000001	4.1280837	4.528168	5.0702596	3.9196115	4.946128400000001	4.681326	5.524789299999999	4.843837000000001	5.48444	4.7963095000000004	3.9855995	4.833416000000001	5.177934	4.7011285	2.9796142999999997	4.8980513	3.5058901	4.193731	4.9602404	5.114269999999999	3.9467177	3.8478627	3.383058	2.8244727000000003	5.0857114999999995	4.1061096	4.383488	4.1264997
ZNF587	4.1289277	3.9511864	4.098269	4.1882477	4.20821	3.3349444999999998	3.5385904000000004	3.9674654	4.1423497000000005	3.7013504999999998	4.145360500000001	4.488524	4.0011263	3.2899864	3.7848372	4.1374316	3.9483442	3.9276108999999995	2.8188037999999995	4.0149465	4.3011875	4.18424	3.8404891000000005	4.160539	3.9717512000000004	3.824954	4.7354293	4.220206299999999	3.6127093	3.8171196000000003	3.9869218	5.0823407	3.8041980000000004	3.6414983	3.9847858	4.247447	3.7394996	3.5292652	3.5767934	4.5675015	3.8478627	5.2120514	3.9548411	4.469801400000001	4.7083406	4.2866573	4.075225
SH3BGRL2	7.579317999999999	6.288378	6.670905	6.609988700000001	6.3446107000000005	6.4767942000000005	6.524067	6.0998019999999995	7.503626	7.287703	6.487005	6.8422265	6.355804	6.3345814	6.2048807	7.9798307	6.9943295	6.9353557	7.6927633	6.6894364	6.488226999999999	6.1771392999999994	6.818280000000001	7.224704300000001	7.372736	8.316614	6.840966000000001	7.234576	6.435358	7.1091704	7.608981599999999	7.422793400000001	7.998625	5.8246655	6.845436599999999	7.0428967	7.631514999999999	7.2156568	7.144019	6.3210034	6.573937	6.574832000000001	6.570782	7.3697	7.277064	5.597576	6.3913074
ZNF789	3.1206815	2.541655	3.6149410000000004	3.5272562999999995	3.3973593999999996	3.6279904999999997	3.7966212999999995	3.151341	3.0710928	3.8800652	3.6413815	3.3361707000000003	3.1575716000000003	3.0755502999999997	3.148377	3.5928855000000004	4.238382	3.8748145	3.3945434000000003	4.0726237	3.1949723	3.2942524	4.320369	3.3225648000000003	3.8192446	4.2683295999999995	3.3230885999999997	3.942236	4.1923184000000004	2.9971192	4.0361357	4.791315	4.479416400000001	3.080953	3.6854606	3.2815802000000005	3.4979074	1.7047662000000001	3.9742064	3.2158990000000003	3.5270102	3.8396502	3.9106332999999998	3.9299266000000004	4.8091702000000005	3.0402147999999998	3.0562959
