Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
LRRC19	10.0909063452319	9.08001802908917	8.58908931290962	8.80283944093511	9.95782756083374	9.180406485310641	9.692615501694581	9.70563238736141	9.88569637333939	9.99279674972467	8.84674402324487	8.27658971572526	9.67912817974742	10.1052537797009	10.0693154945401	8.68123841177781	10.052160452259	10.5115550107722	9.65176927141799	10.0262467726482	9.57004542413819	9.076013877085279	10.4001322853547	9.82129566123649
ZBTB3	5.6582114827518	5.3037807481770995	5.35755200461808	5.50143914515887	5.98868468677217	5.614709844115209	6.002252451731381	4.5849625007211605	5.646738698307849	5.954196310386879	5.161887682376889	4.560714954474481	5.708739041359579	6.2649116930744695	5.19377174339668	6.189824558880019	5.73876783680019	6.54070926267143	5.20945336562895	6.04220656012069	6.055282435501191	6.3663222142458205	6.376776571882981	5.73335434061383
GNPTAB	4.31469652565629	5.6724253419715	4.51727569320958	4.02680005934372	5.21334728173344	5.11270013274936	4.31469652565629	5.507794640198701	2.13750352374994	3.51096191927738	4.48542682717024	5.48220292629596	5.19770815795585	2.26303440583379	5.395748328179031	4.590961241342599	5.62058641045188	5.85049941375812	3.13750352374994	4.6264391366973205	5.1456774551956395	4.7279204545632005	5.42290574261218	4.95419631038688
SLC39A2	0.925999418556223	5.47248777146274	5.93545974780529	2.96347412397489	4.46597446450407	3.1538053360790403	5.44625622988956	5.066089190457769	5.15380533607904	6.116863757690901	4.69488019279919	4.112700132749359	3.4594316186372995	4.30742852519225	5.452858964713809	5.48220292629596	6.3733001966083895	4.86294724802092	5.80992886572143	5.18586654531133	5.89965902637744	5.19770815795585	5.311067102255599	2.86789646399265
THAP4	8.54573675349338	8.48341273352902	8.43462822763673	9.24745286463493	8.656782364219	8.07253459972295	8.0911708900279	8.50858711208948	8.06339508128851	8.371994393193651	7.84799690655495	8.3019533951261	8.020146573111779	8.043300754364179	8.020146573111779	8.00842862207058	8.472893878443859	8.90809234081827	8.79798569056491	8.824640580853421	8.872828759534881	8.19770815795585	9.45471055218622	8.42164409404827
SLC30A10	6.53605290024021	5.17392693199981	6.58796498888268	5.46597446450407	5.6724253419715	5.32192809488736	7.0810839286876295	6.29829173062012	6.329123596291571	5.877744249949	6.09381367340273	5.5235619560570095	7.048759311919861	5.20163386116965	7.091699834136809	5.19770815795585	8.33672969723872	6.4902492106270895	6.59245703726808	6.41953889151378	6.6582114827518	6.159871336778389	8.42206476617281	6.7292808460274
SEMA6A	6.33270793364061	5.8678964639926505	6.622051819456379	5.593951283948411	6.9530323772532405	6.845490050944379	6.39231742277876	5.1699250014423095	6.83035674741922	7.08746284125034	4.02680005934372	6.52982094652869	6.583458910130769	5.590961241342599	7.27705487614873	5.686500527183219	6.9898202201176	7.16791986555194	7.33091687811462	6.55305325276641	6.839203788096941	7.116863757690901	6.782670658677009	6.992088609014
SERINC2	4.34340782229781	1.32192809488736	5.300123724569009	5.08321336824898	4.25550073314839	4.76022094646651	4.38543103719352	5.28540221886225	1.92599941855622	2.16992500144231	0.584962500721156	1.0	3.4594316186372995	4.57288966842058	3.2927817492278497	2.0	4.33628338786443	4.4262647547021	4.0	5.33985000288462	4.99095486039699	4.20945336562895	4.232660756790279	5.46597446450407
SERINC2	4.270528942380721	2.26303440583379	3.41953889151378	4.6264391366973205	1.0	4.32192809488736	4.94485844580754	3.60880924267552	4.21723071622067	5.1333991254172	4.41953889151378	3.5969351423872298	4.84799690655495	4.8124982253335595	5.19377174339668	4.554588851677639	5.09592441999854	5.889960199658639	4.83289001416474	4.73876783680019	5.60288440871842	4.73876783680019	1.92599941855622	5.15785216914174
EPB41L4B	1.67807190511264	2.03562390973072	2.78659636189081	1.37851162325373	4.96347412397489	2.90689059560852	4.8124982253335595	3.60880924267552	2.7004397181410895	4.59693514238723	5.5576551547254205	4.09592441999854	4.75488750216347	4.0089887832272595	5.5849625007211605	5.27052894238072	3.7004397181410895	5.070389327891401	5.47897180503294	2.10433665981474	2.8073549220576	5.683696454306519	4.19377174339668	5.1456774551956395
RNLS	1.67807190511264	3.68929916053589	4.887525270741589	3.40599235967584	4.51096191927738	4.7279204545632005	5.36457243229586	5.381975478557299	0.37851162325373	3.4594316186372995	4.1779177921958395	4.70597790168252	4.03562390973072	3.2927817492278497	4.6724253419715	0.925999418556223	5.137503523749929	4.8923910259134	3.74416109557041	4.2779847472997705	4.04439411935845	2.60880924267552	2.74416109557041	5.189824558880019
SYTL2	5.776103988073161	6.08321336824898	6.434628227636731	5.04875931191986	5.9164766444377195	6.3416300093299105	6.556122817841179	6.15177765473205	5.593951283948411	5.9518675043269	5.56071495447448	5.83794324189103	6.300123724569009	6.28355142317431	5.872828759534889	6.10013667128545	6.8629472480209195	5.9818526532897405	6.02901108665907	6.608809242675519	7.189824558880019	6.30924896081662	7.321026128592969	6.242221395098371
FAR2	9.18611423954164	9.08294736012785	8.071998580753059	8.71596199025515	10.1989360881014	9.053925881531109	8.71699089440494	9.11634396123747	9.24079133216196	9.439623137557119	9.18908325799488	8.71252700043982	8.97985386716374	9.49904859773388	9.26538063344618	8.49105137636412	9.684047261613019	8.89633240390994	8.786269627648469	9.207502459258789	9.18957750090512	8.97240546478447	9.59227014756759	9.35292621305926
RAVER2	0.0	2.0	3.1043366598147406	0.8479969065549499	1.0	1.72246602447109	1.13750352374994	4.61470984411521	2.26303440583379	3.33628338786443	1.0	4.07895134139482	1.76553474636298	3.72246602447109	3.5607149544744803	0.8479969065549499	2.29278174922785	2.3219280948873595	2.0	4.88264304936184	0.765534746362977	2.72246602447109	1.13750352374994	4.16992500144231
DHRS7B	8.843607046490561	7.5984247605277195	7.8008998999203	8.370251481425178	8.06285565520599	7.90628934740607	7.5984247605277195	8.16087986183931	8.25644459647344	8.12825215227739	7.94016675048282	8.025139562278511	7.89845023280787	8.697315121716251	8.30651744524982	7.6373494108331395	8.073070419614309	8.33315535031062	7.5857137087781705	8.23553560671046	8.21771541135067	7.85362145574883	9.103025476373679	8.60510907383293
RPS6KA6	4.666756591884799	5.8404632338695395	5.33985000288462	4.24792751344359	2.8875252707415897	4.04439411935845	2.8479969065549504	1.9634741239748899	3.8073549220576	2.86789646399265	4.83289001416474	5.004501392234941	5.11270013274936	4.30742852519225	5.28169825009883	5.27426166125705	5.28909670241999	2.26303440583379	4.92599941855622	0.37851162325373	1.0703893278914	3.4462562298895603	2.8479969065549504	4.35755200461808
RPS6KA6	1.6322682154995098	1.48542682717024	0.765534746362977	3.5360529002402097	4.4262647547021	0.0	2.0703893278914	4.24031432933371	2.16992500144231	3.0	0.485426827170242	1.0	1.8073549220576	3.0179219079972595	2.13750352374994	1.20163386116965	3.33628338786443	2.78659636189081	0.485426827170242	5.137503523749929	4.03562390973072	2.37851162325373	3.58496250072116	4.30742852519225
PPA2	11.145741132067199	10.709945380232499	9.927333531712481	10.959494871821999	11.0433007543642	10.488543126069802	10.2866732649939	10.6341757615579	10.729620743553	10.973697366305402	10.5752555960735	10.3411852135684	10.855102062235101	11.120756272978499	10.442736197186	10.5693809595223	10.7393587074334	10.7080492517022	10.7270695580237	10.868668247588301	10.785861105759599	10.455121693551499	10.882719461270499	11.010248351175301
CRYL1	9.38650920407794	8.60399717008549	7.16490692667569	8.81826260830447	9.17966032804503	8.42877889133759	8.54457811733884	9.11868157186106	8.277519886641361	8.43003431857349	8.44045394382303	7.55688918972687	8.629720891017259	8.53138146051631	8.82750149516938	7.89965902637744	8.77445763956529	9.45758608425614	9.18834157601082	9.05582470013486	9.111918113555461	8.43837603039902	9.398102351611609	9.114002556816232
WDR78	5.27426166125705	4.83289001416474	6.098032082960531	5.32553033156756	4.95419631038688	5.09592441999854	5.47248777146274	5.29278174922785	5.54843662469604	5.25927248703759	5.28540221886225	4.232660756790279	4.92599941855622	5.646738698307849	5.605849867194981	3.37851162325373	5.63226821549951	5.2667865406949	5.50462039240355	5.614709844115209	5.563768278452031	5.4396231375571205	6.52199295640167	5.770829046032491
SLC38A4	3.2479275134435897	0.485426827170242	-1.32192809488736	-1.32192809488736	-0.15200309344505	0.925999418556223	0.925999418556223	-1.0	-0.736965594166206	-1.0	2.8875252707415897	2.4329594072761096	0.137503523749935	2.48542682717024	1.88752527074159	3.40599235967584	0.765534746362977	1.53605290024021	4.0703893278914	1.43295940727611	0.137503523749935	3.7004397181410895	0.6780719051126379	-0.321928094887362
HHLA2	8.95594045128948	8.463524373271179	7.17990909001493	8.36062764619295	7.57969306345875	8.49785183695112	9.21601826548884	8.0757465380609	9.29186136958522	9.50759645419098	8.67136414660119	7.618385502258611	8.859224161978199	9.065281485832278	9.49565519379025	7.383704292474049	10.1767964781476	9.44252886873253	8.74079267227768	9.633358550637109	8.857670035962471	7.991521846075701	9.685099172006609	9.48381577726426
PDSS1	8.652844973001981	8.35402893805439	6.806066226089031	8.78135971352466	8.5461227588578	7.8150630171928706	7.75355105460065	8.01290383323064	8.046032614754209	8.10852445677817	8.319220502523871	7.984703266825139	7.8150630171928706	8.42164409404827	7.943686951597099	7.73335434061383	8.16942397867607	8.19475685442225	7.85549144310187	8.277519886641361	8.53138146051631	7.85362145574883	8.72894086840337	8.4708621994137
TMEM223	7.8073549220576	8.23553560671046	7.618385502258611	8.40429006444484	9.067972077885699	8.189330400614901	7.183883459032231	7.09275714091985	8.34163000932991	7.99661471481536	7.5522848399435105	8.21334728173344	7.83352263642478	7.73538678289534	7.79506558265962	7.669593751188331	7.88630626345243	8.001126665454281	8.15886210620845	7.485426827170239	7.3478427936381605	8.38154295118458	7.65463602852797	7.239359850277469
FAM162A	12.1181299774973	11.3263171233198	10.415002276802	11.6323591082411	12.311549661177402	11.368615587111199	11.0844097982063	11.2760662309142	11.0889207115181	11.772479538193801	11.4299297413533	10.5723212679769	11.4442384380781	11.739696239175197	11.6032554245468	10.8533875368118	11.4332724581704	11.570092874188099	11.5792687899129	11.686544297606599	11.601074338941698	11.717119455844	12.3544697921574	12.2252676986357
MANSC1	10.5479548752539	10.3206877457977	9.128509937508289	10.052432197417302	9.90613899619538	9.96967431209546	10.0310808517899	9.85517994681633	10.4803863111041	10.1867332891289	10.035486451292199	9.427103287152839	10.5949776815243	10.6670228127143	10.091303144237198	9.807837886423288	10.442217820176001	10.0096886789577	9.51254295509686	10.192909219112	10.2917462808339	9.93928535647869	9.94280770624278	9.94632147710713
ATP1A1	11.797904656215401	11.4619398084157	10.4719799769269	11.479426618962801	12.479628712472598	11.591288579246099	11.2489356239598	11.659416201336802	11.4302434502751	11.699745947971001	11.488593333835402	11.4080112298839	11.651589909816401	11.5521887595571	11.7522551893555	10.974988111991902	10.9319193901	11.8821844929006	12.0020414337099	11.7061074482224	11.9928675446822	11.334831928118	12.1873520732005	11.690041635862801
RPL22	13.082149041353901	12.7757954408018	12.682380166656198	13.1133189307898	13.108377435526199	12.8717320114732	12.743025131728599	12.761821296963001	12.545712624728598	12.973015673556302	13.347718246218	13.229209367501	12.8291875703708	12.931587035702501	12.963618617444	12.809848499454501	12.433376793375	12.759492927153802	13.0368261127319	12.7306187296683	12.849150945289303	13.0060981189077	12.9803716757448	13.193540760665
TBRG4	5.0574502721839005	5.27052894238072	4.83289001416474	3.62058641045188	5.36806987653208	5.80477637795583	5.21334728173344	5.20945336562895	4.66106547980695	4.48542682717024	4.19377174339668	4.977279923499919	5.381975478557299	4.8124982253335595	5.6920923754275705	5.6409679104499	5.82273014794452	5.99095486039699	4.72246602447109	4.1779177921958395	5.28540221886225	5.28169825009883	4.8678964639926505	5.1456774551956395
ITM2C	11.4144209817464	11.457226956027998	11.0098985814835	11.6300395526561	12.8641861446543	12.411378576003301	11.8564644357341	11.3842441222431	12.2032562255669	12.5110113528822	12.042377582684601	11.7638762853907	12.554948521361899	12.1884033974082	12.174925682500698	11.401306206006	12.2760371428545	12.6737948983901	12.3928272137581	12.3068591676566	11.923327485419199	12.285748978878601	12.9832608476825	12.5802114506285
PLA2G12A	8.185866545311331	8.03452387533439	7.69905184401685	7.992088609014	7.78463484555752	7.41447383643093	7.8795832496127804	7.91587937883577	7.6617780977719905	7.97556140627362	8.04220656012069	7.87467403163581	7.4487357980294	8.323730337521349	8.210427830401489	7.70043971814109	8.10852445677817	8.163398094353159	7.8008998999203	7.97556140627362	8.36282052553426	7.73063995591679	8.58308276750293	8.3228294976289
SLC17A5	9.41658643754191	9.28355142317431	8.366759328335169	8.67771964164101	9.4858293087019	9.13416959007684	8.49785183695112	8.781031791022759	9.25715208894739	9.41595298197042	8.834154981401321	8.43504513127809	9.6006563078263	9.10355009275797	9.299436999427499	8.631904587257921	9.35027622907667	8.67666233485797	8.781031791022759	9.1106138055009	9.17442639367725	8.94163454493325	9.271696454818711	9.536247215688132
CLMN	7.747521672540421	7.48058827023386	6.72519581722666	7.6080699677216606	8.0757465380609	8.419538891513781	7.25077213159993	7.54303182025524	8.37981154378699	8.57780644747015	7.25266543245025	7.56071495447448	8.25171909260596	7.683696454306519	8.0666274090952	6.92718535782637	8.11790278909403	8.462297765538889	8.49785183695112	7.63372181264101	8.00898878322726	7.83983364841731	8.15583017155653	8.09592441999854
TACO1	7.7859428193922495	7.76354436429392	7.32732808262995	8.069852511125799	8.17192735435346	8.006746832440589	7.492654371018911	6.8201789624151905	7.41616416473313	7.4254257345907	7.696967526234291	7.55842071326866	8.18289089274548	7.954196310386879	7.65248649491816	7.5576551547254205	7.53760669149529	8.01736520529273	7.6639138421159805	7.7681843247769296	7.6724253419715	8.09697863637054	7.99038765180274	8.06716542701711
PECR	6.92362461136832	6.0725345997229505	5.99322146736894	6.515699838284039	5.8404632338695395	6.157852169141741	6.28540221886225	6.61911951145322	6.563768278452031	6.143638309922039	4.80219321694183	6.69488019279919	5.97039353791468	6.292781749227849	5.52042224852645	5.9518675043269	5.81762325751143	4.71699089440494	6.0746766862945	6.7292808460274	6.318316841334981	6.28169825009883	6.69905184401685	6.15177765473205
USH1C	6.714245517666121	6.54843662469604	5.872828759534889	6.62058641045188	6.7839804136838	6.5999128421871305	7.575917361118151	6.931919390100041	6.224966365000269	6.635173946674921	6.02680005934372	4.8124982253335595	6.889960199658639	5.49185309632967	8.16892278185294	5.52042224852645	6.931919390100041	6.954196310386879	7.56529252058102	7.28169825009883	8.03782146543497	7.399171093819821	7.22978016673333	6.27612440527424
BRCC3	8.934280593640029	8.19081236791614	8.27612440527424	8.936048963676619	9.49405553176536	8.79895774790043	8.884781054471288	9.30606168942834	8.28586454703185	9.10355009275797	8.1168637576909	7.83668159332712	8.81313985089045	9.43128865429159	8.83035674741922	8.516881890821201	9.15456498245423	9.21916852046216	8.4254257345907	9.134683004687561	9.29393139869572	8.567575868524111	9.758889432720961	9.44169925684027
RIPK4	8.09064175191785	7.187846909439571	7.0703893278914	7.78724960846791	7.38543103719352	7.685099172006611	7.536830005048059	7.80283944093511	7.62058641045188	7.61323695471633	6.8629472480209195	7.86974805146507	7.99265514938683	7.113742166049191	7.70251902915328	6.708739041359579	8.09961081196092	7.30924896081662	8.100662339005199	7.249824548616179	7.799605422452671	8.73437091966298	7.27426166125705	7.47735352663456
